,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
60,sett_cutoff,sett_encode_categorical,sett_preprocess_income,,,,,,,,0.00011812663323543112,0.022660882469728867,7.009053592202934e-06,7.601230167367967e-05
747,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,0.0001172774858824329,0.9223508113816229,8.345701549918089e-06,0.00032658085371646626
54,sett_scale,sett_stratify_split,,,,,,,,,0.00011713630568603245,0.07862031045152074,6.1235967678968155e-06,0.0001248479305120064
17,sett_cutoff,sett_scale,,,,,,,,,0.00011710671633196607,0.02150035985567159,4.376244318012217e-06,7.595543038405268e-05
734,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.00011651756017556992,0.9134454008260522,8.97992535430214e-06,0.00027380383961319855
167,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,,0.00011640739515909743,0.07887309803493386,7.488983273942757e-06,0.00010109451132573293
473,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,0.00011623458790893887,0.16880896099527398,9.256887625911483e-06,0.0001445222099251027
491,sett_cutoff,sett_exclude_subgroups,sett_model,sett_scale,sett_stratify_split,,,,,,0.00011576373308670723,0.1726887556402668,8.407638803237586e-06,0.00016073905933810503
164,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,,,0.00011364428995963519,0.7386308748821702,6.356487115860098e-06,0.00026880647203976547
372,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,0.00011337107484096114,0.7393678404523499,7.216780735314004e-06,0.0002291495656427709
978,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,0.00011252314507455944,0.19748399611599182,1.1359610214703822e-05,0.0002874787341896971
1013,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,0.00011136654349301645,0.9717885565851865,1.1168602021085287e-05,0.0005106615402233457
190,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,,,,,,,0.00011085348879094937,0.6200543498754696,6.178940606245899e-06,0.00022787400567870635
155,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,,,0.00011058903315837086,0.5819197898835854,6.516185045348103e-06,0.0001780379067162468
224,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,0.00011019535832312189,0.6226163955051562,3.391520696292155e-06,0.0002365320559697735
331,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,,0.00010845464277882863,0.591081059052247,8.164783969993337e-06,0.00017121670613223954
248,sett_cutoff,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,,0.00010832034529978073,0.90325821375281,4.7731002788137e-06,0.0003397678925665583
90,sett_cutoff,sett_scale,sett_stratify_split,,,,,,,,0.00010661636148748512,0.163441736616263,4.397471624046532e-06,0.00016513650091809438
716,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,0.00010545633494690723,0.9192612548046077,7.493536802097546e-06,0.00032805817592039717
606,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,,0.00010510059915291109,0.7511419110921767,4.653891543014324e-06,0.00024036843493192327
455,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_scale,sett_stratify_split,,,,,,0.0001044654454337689,0.1705909273387247,7.435449973096189e-06,0.00016443054640742253
364,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,0.00010402116453363142,0.08388736403722227,9.059296174642202e-06,0.00010422735768135288
214,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,,,,,,,0.00010396708216994706,0.025298123931601333,9.986414246556949e-06,9.34685562419885e-05
345,sett_exclude_features,sett_model,sett_scale,sett_stratify_split,,,,,,,0.0001028466326948585,0.08532691379982452,4.860787639944857e-06,0.00011297467812652293
110,sett_encode_categorical,sett_model,sett_preprocess_income,,,,,,,,0.0001024863630433373,0.003344870332557621,5.189459274625463e-06,3.607284947851313e-05
753,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,0.00010216287275466467,0.17934877958996423,8.413384776445368e-06,0.00013280323229155347
925,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,0.00010170683400639432,0.9349136546235884,8.433850300608616e-06,0.0002617832015929368
485,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,0.0001009444847779161,0.9090823144079405,7.530180621232652e-06,0.0003398312047096029
112,sett_encode_categorical,sett_model,sett_stratify_split,,,,,,,,0.00010052217556387894,0.07890028951208047,7.599555128508302e-06,0.00010839960023867216
871,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,9.996282450435833e-05,0.9416303933369329,1.1915424730699692e-05,0.0003112974855783273
237,sett_cutoff,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,9.988725015190349e-05,0.16711835542842857,7.7240063073667e-06,0.00015504872267330306
165,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,,9.935793431563748e-05,0.003232298487075187,6.380982863842781e-06,3.822675843124196e-05
620,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,9.913802878808675e-05,0.7496917528628483,8.396991057905112e-06,0.00021417130576886813
238,sett_cutoff,sett_exclude_subgroups,sett_scale,sett_stratify_split,,,,,,,9.88283979924086e-05,0.16575139394695776,7.536992399151802e-06,0.00016480444043364643
727,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,9.80050167394865e-05,0.6363518221509877,9.305268621661554e-06,0.00023506982189582646
308,sett_encode_categorical,sett_model,sett_preprocess_income,sett_scale,,,,,,,9.786350698578425e-05,0.00826698154387813,5.620193991901748e-06,5.054686422777845e-05
484,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,9.767592689589898e-05,0.9116250407152537,8.26213855191013e-06,0.0003162133079978245
666,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,sett_stratify_split,,,,,9.726398020671078e-05,0.18325017232857915,1.1673748952110206e-05,0.00015693233904894642
830,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,9.662887854620971e-05,0.09183345674758772,9.654770293220535e-06,0.00014532008807878095
239,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,,9.58704061743278e-05,0.6188640095660933,9.858582826419169e-06,0.0002514374073509227
715,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,9.569945590176865e-05,0.9212208145557106,1.173904806647528e-05,0.0002885871337632882
960,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,9.508475127284431e-05,0.766533666758102,9.281594575839167e-06,0.00025261786348116635
454,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,9.470899385690806e-05,0.17162353061668814,1.0493053618844929e-05,0.00015133709661732783
595,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,9.331974623282654e-05,0.09024775029063038,6.86434545887864e-06,0.00012733260565330417
471,sett_cutoff,sett_exclude_features,sett_model,sett_scale,sett_stratify_split,,,,,,9.220805713491348e-05,0.17577519039164285,6.969727511822423e-06,0.00017834725428615982
823,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,9.217645314105229e-05,0.7634332733423311,6.683778695202184e-06,0.00024037855631979873
339,sett_exclude_features,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,,9.062891392892101e-05,0.7420913486174776,6.777396287463122e-06,0.00026693602317495247
223,sett_cutoff,sett_exclude_features,sett_scale,sett_stratify_split,,,,,,,9.055410004034744e-05,0.16627341735529505,7.25260048716881e-06,0.00017113339587323278
503,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,8.994797147094244e-05,0.9075130666291301,7.55317006405097e-06,0.0003067468317387753
456,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,8.87329326901252e-05,0.6253880238251184,9.051087250348719e-06,0.00025421272538796603
130,sett_exclude_features,sett_model,sett_preprocess_age,,,,,,,,8.852848693868323e-05,0.0031232794441231684,6.468585410111193e-06,3.078988053274459e-05
256,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,,8.845847728911088e-05,0.16561712240082765,6.848585067376112e-06,0.0001563021979887424
139,sett_exclude_features,sett_scale,sett_stratify_split,,,,,,,,8.798196028262764e-05,0.08067192584206559,6.273923763535871e-06,0.00012473763744184406
465,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,8.75794948008286e-05,0.9083446294356013,7.131061369823133e-06,0.000347677076357925
732,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,8.737005215602638e-05,0.9272362948891647,7.0615619074984495e-06,0.00034253806063748557
62,sett_cutoff,sett_encode_categorical,sett_stratify_split,,,,,,,,8.69855731763181e-05,0.1622457272447107,6.806346638802976e-06,0.00016353964175081702
905,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,8.690886821981515e-05,0.939042540567027,7.502187072387864e-06,0.0003043954200341352
719,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,8.687448776538908e-05,0.18040998365801164,7.0027884595043334e-06,0.00018713210318068577
1020,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,8.671984824352867e-05,0.9865490316000525,1.0247540663874433e-05,0.0002897394611960204
1000,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,8.637697064386139e-05,0.2055203144054053,1.0262331565871748e-05,0.0001854576956910858
466,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,8.622308716441453e-05,0.031327584318983116,8.933997261274734e-06,7.82321537391471e-05
998,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,8.579131066572712e-05,0.9756412360744875,9.82678267707627e-06,0.0002654496485835967
916,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,8.566355087414641e-05,0.20000286740646678,9.698672385639868e-06,0.00016763951286619133
971,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,8.554420455228359e-05,0.9604012302973822,7.662733172428846e-06,0.0003660331100793996
861,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,8.469153760218074e-05,0.1917279220320838,7.853661930607065e-06,0.00020503255295495804
428,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,8.425408417742497e-05,0.6255789966006,7.611285619667998e-06,0.0002574440254997216
342,sett_exclude_features,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,7.960554180136647e-05,0.0829510599956356,7.484785612534689e-06,0.0001014380567234627
104,sett_encode_categorical,sett_fairness_grouping,sett_model,,,,,,,,7.937329527015144e-05,0.5819860388359959,5.397576473318543e-06,0.00017567925403454135
192,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_stratify_split,,,,,,,7.812356392493695e-05,0.9012118231173459,6.594380030532111e-06,0.0003348588979962271
910,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,7.712777456464637e-05,0.9238866708895437,6.096581964956583e-06,0.00024887401841929224
724,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,7.695732916392569e-05,0.17295215912889184,6.281167464811791e-06,0.00014761990885666875
77,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,,,,,,,,7.488767121099681e-05,0.6161959821211352,4.285349445755541e-06,0.00024188146395726106
878,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,7.450913504973309e-05,0.18699717619526746,1.3756817535366678e-05,0.0002192078413439519
983,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,7.433529884940754e-05,0.9490205003589675,1.3519550183951575e-05,0.00043179426951797244
570,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,7.417821042164566e-05,0.7458487431963394,4.716662557863883e-06,0.0002266946566322748
296,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,,7.401511552293633e-05,0.5864217553629595,5.568146802152129e-06,0.00015935793303589898
603,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,7.376634209062435e-05,0.7471453912579848,7.489549272416176e-06,0.000213068443048993
448,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_scale,,,,,,7.356521337161418e-05,0.031707872853732125,4.361185139190799e-06,0.00010643118199167107
309,sett_encode_categorical,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,,7.302384142489621e-05,0.08279259036470779,4.170593912425775e-06,0.00010362894679673643
709,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_scale,,,,,7.280289563669542e-05,0.6397367421400627,4.169024457984952e-06,0.0002463154639107356
211,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,,,,,,,7.270324432443479e-05,0.6225386954667105,6.839064432430796e-06,0.00025235963789473135
370,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,7.21138136084093e-05,0.5863231137934967,6.024807812384214e-06,0.00016211194916813617
462,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,7.185524552174357e-05,0.9061506597327424,7.181371579012787e-06,0.0003182866165360144
850,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,7.137154741732561e-05,0.9381352913307994,6.093012875024176e-06,0.00032655216157655896
645,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,7.012513302463093e-05,0.18004286744849562,5.719509099976752e-06,0.00018050218090876838
15,sett_cutoff,sett_preprocess_age,,,,,,,,,7.006184079325775e-05,0.020478989475109274,3.7836784387588105e-06,7.52881382623249e-05
51,sett_preprocess_age,sett_stratify_split,,,,,,,,,6.946905287066303e-05,0.07759831769368176,5.715132684461213e-06,0.00012273406603858524
161,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,,,6.939008635626789e-05,0.7369686921703201,5.210531354409536e-06,0.00025339429950549256
200,sett_cutoff,sett_encode_categorical,sett_preprocess_income,sett_scale,,,,,,,6.925388363587469e-05,0.02583400275176685,6.844634494393252e-06,9.542636009263834e-05
220,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_stratify_split,,,,,,,6.819782990579457e-05,0.164994734283322,6.615867906768618e-06,0.00016149335071030712
215,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_income,,,,,,,6.778845387689121e-05,0.030238607787908864,5.7716999354055725e-06,8.772003371956836e-05
478,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_scale,,,,,,6.633841277027276e-05,0.6277946767158548,3.2464106135170956e-06,0.0002393253125729643
